Date,Close
7/1/1986,0.106856201
7/2/1986,0.107687118
7/3/1986,0.108416143
7/7/1986,0.099335061
7/8/1986,0.09383342
7/9/1986,0.096466106
7/10/1986,0.095075679
7/11/1986,0.093307148
7/14/1986,0.088948694
7/15/1986,0.085337957
7/16/1986,0.086668307
7/17/1986,0.087926618
7/18/1986,0.087091561
7/21/1986,0.086284069
7/22/1986,0.086671271
7/23/1986,0.086400805
7/24/1986,0.086524083
7/25/1986,0.08767554
7/28/1986,0.084417139
7/29/1986,0.082908703
7/30/1986,0.083270915
7/31/1986,0.083484103
8/1/1986,0.082889869
8/4/1986,0.080975557
8/5/1986,0.080219926
8/6/1986,0.078732693
8/7/1986,0.078900761
8/8/1986,0.080695289
8/11/1986,0.084262343
8/12/1986,0.08613947
8/13/1986,0.088218871
8/14/1986,0.089593988
8/15/1986,0.089092248
8/18/1986,0.088490667
8/19/1986,0.087926723
8/20/1986,0.089299519
8/21/1986,0.089603623
8/22/1986,0.090720621
8/25/1986,0.089476511
8/26/1986,0.090962707
8/27/1986,0.092003799
8/28/1986,0.092034053
8/29/1986,0.091616389
9/2/1986,0.088765831
9/3/1986,0.089336457
9/4/1986,0.091214772
9/5/1986,0.089136157
9/8/1986,0.085419923
9/9/1986,0.084498975
9/10/1986,0.083316372
9/11/1986,0.076086489
9/12/1986,0.072322277
9/15/1986,0.072220514
9/16/1986,0.07250953
9/17/1986,0.073775126
9/18/1986,0.075662908
9/19/1986,0.076013474
9/22/1986,0.077841676
9/23/1986,0.077225039
9/24/1986,0.076859843
9/25/1986,0.075071318
9/26/1986,0.075038589
9/29/1986,0.072802454
9/30/1986,0.074908067
10/1/1986,0.075747072
10/2/1986,0.075697769
10/3/1986,0.076064693
10/6/1986,0.07667957
10/7/1986,0.075731514
10/8/1986,0.076837997
10/9/1986,0.076727642
10/10/1986,0.077505038
10/13/1986,0.078397183
10/14/1986,0.078720405
10/15/1986,0.079988074
10/16/1986,0.0797629
10/17/1986,0.078970345
10/20/1986,0.077745477
10/21/1986,0.077551249
10/22/1986,0.077966925
10/23/1986,0.080023063
10/24/1986,0.079814774
10/27/1986,0.079584265
10/28/1986,0.080409525
10/29/1986,0.081126194
10/30/1986,0.08299663
10/31/1986,0.08265267
11/3/1986,0.083030239
11/4/1986,0.08435473
11/5/1986,0.084603228
11/6/1986,0.083711949
11/7/1986,0.083136253
11/10/1986,0.082430583
11/11/1986,0.08363596
11/12/1986,0.083900645
11/13/1986,0.081405169
11/14/1986,0.081507355
11/17/1986,0.081155212
11/18/1986,0.078281806
11/19/1986,0.077040732
11/20/1986,0.078989593
11/21/1986,0.080767148
11/24/1986,0.082570139
11/25/1986,0.08402732
11/26/1986,0.085295472
11/28/1986,0.086538296
12/1/1986,0.085268936
12/2/1986,0.087603093
12/3/1986,0.08903308
12/4/1986,0.088914425
12/5/1986,0.087805813
12/8/1986,0.086391922
12/9/1986,0.085246618
12/10/1986,0.085351094
12/11/1986,0.084334698
12/12/1986,0.083064591
12/15/1986,0.082027574
12/16/1986,0.082500134
12/17/1986,0.08085001
12/18/1986,0.080635229
12/19/1986,0.08166819
12/22/1986,0.082026064
12/23/1986,0.080568667
12/24/1986,0.080557389
12/26/1986,0.08071535
12/29/1986,0.079111604
12/30/1986,0.079122779
12/31/1986,0.078988607
1/2/1987,0.080614131
1/5/1987,0.085743503
1/6/1987,0.087668885
1/7/1987,0.092274069
1/8/1987,0.095549424
1/9/1987,0.097145089
1/12/1987,0.100010108
1/13/1987,0.100405619
1/14/1987,0.104230127
1/15/1987,0.106133259
1/16/1987,0.104025394
1/19/1987,0.109069364
1/20/1987,0.109154549
1/21/1987,0.106191658
1/22/1987,0.11095627
1/23/1987,0.109397077
1/26/1987,0.105953101
1/27/1987,0.109199989
1/28/1987,0.110471167
1/29/1987,0.107986602
1/30/1987,0.109204983
2/2/1987,0.113961701
2/3/1987,0.115634607
2/4/1987,0.118256625
2/5/1987,0.119803838
2/6/1987,0.119796991
2/9/1987,0.118418115
2/10/1987,0.116644823
2/11/1987,0.121592877
2/12/1987,0.121986721
2/13/1987,0.125862286
2/17/1987,0.132307739
2/18/1987,0.128792039
2/19/1987,0.126887256
2/20/1987,0.12521537
2/23/1987,0.123841886
2/24/1987,0.125563218
2/25/1987,0.128412142
2/26/1987,0.13013641
2/27/1987,0.130943582
3/2/1987,0.128528921
3/3/1987,0.127819071
3/4/1987,0.131655791
3/5/1987,0.133659996
3/6/1987,0.133102696
3/9/1987,0.130488098
3/10/1987,0.133334187
3/11/1987,0.134555748
3/12/1987,0.133771556
3/13/1987,0.131447534
3/16/1987,0.130823186
3/17/1987,0.135362225
3/18/1987,0.135573393
3/19/1987,0.138364376
3/20/1987,0.141110154
3/23/1987,0.140478285
3/24/1987,0.141635338
3/25/1987,0.141657702
3/26/1987,0.142417393
3/27/1987,0.139945505
3/30/1987,0.132224635
3/31/1987,0.135396539
4/1/1987,0.135447489
4/2/1987,0.137755002
4/3/1987,0.143187093
4/6/1987,0.142521129
4/7/1987,0.137325384
4/8/1987,0.140028887
4/9/1987,0.139215105
4/10/1987,0.138558616
4/13/1987,0.132171023
4/14/1987,0.126106581
4/15/1987,0.129944685
4/16/1987,0.131774975
4/20/1987,0.129451377
4/21/1987,0.133019501
4/22/1987,0.132039705
4/23/1987,0.131774128
4/24/1987,0.126905285
4/27/1987,0.125744409
4/28/1987,0.128146538
4/29/1987,0.129496829
4/30/1987,0.133206486
5/1/1987,0.13464788
5/4/1987,0.135546347
5/5/1987,0.140322644
5/6/1987,0.139671816
5/7/1987,0.140734326
5/8/1987,0.141245376
5/11/1987,0.139583322
5/12/1987,0.139192396
5/13/1987,0.141136916
5/14/1987,0.141797017
5/15/1987,0.137589345
5/18/1987,0.133994197
5/19/1987,0.128228511
5/20/1987,0.128560628
5/21/1987,0.129919121
5/22/1987,0.12846814
5/26/1987,0.13346145
5/27/1987,0.134593035
5/28/1987,0.137712583
5/29/1987,0.13867894
6/1/1987,0.134403302
6/2/1987,0.132436353
6/3/1987,0.134245232
6/4/1987,0.134960701
6/5/1987,0.134134645
6/8/1987,0.13680745
6/9/1987,0.139637926
6/10/1987,0.140441224
6/11/1987,0.139916456
6/12/1987,0.140941875
6/15/1987,0.13981648
6/16/1987,0.14208775
6/17/1987,0.142355375
6/18/1987,0.143917903
6/19/1987,0.143439111
6/22/1987,0.144708801
6/23/1987,0.143118433
6/24/1987,0.143215421
6/25/1987,0.142379587
6/26/1987,0.141955446
6/29/1987,0.141420493
6/30/1987,0.139255073
7/1/1987,0.139600931
7/2/1987,0.14094185
7/6/1987,0.138928235
7/7/1987,0.13706142
7/8/1987,0.136521204
7/9/1987,0.137380921
7/10/1987,0.138491801
7/13/1987,0.140964668
7/14/1987,0.147723455
7/15/1987,0.147549194
7/16/1987,0.149320963
7/17/1987,0.149054391
7/20/1987,0.146002752
7/21/1987,0.145001092
7/22/1987,0.145661551
7/23/1987,0.142456989
7/24/1987,0.144718372
7/27/1987,0.144973303
7/28/1987,0.145813746
7/29/1987,0.147273729
7/30/1987,0.150056968
7/31/1987,0.149728714
8/3/1987,0.148035828
8/4/1987,0.149006356
8/5/1987,0.152604462
8/6/1987,0.158177664
8/7/1987,0.161100409
8/10/1987,0.164737884
8/11/1987,0.168511911
8/12/1987,0.166360935
8/13/1987,0.165412877
8/14/1987,0.165404857
8/17/1987,0.16598969
8/18/1987,0.161286783
8/19/1987,0.163643999
8/20/1987,0.169284962
8/21/1987,0.171950682
8/24/1987,0.170162377
8/25/1987,0.172168779
8/26/1987,0.172895984
8/27/1987,0.172036239
8/28/1987,0.169112282
8/31/1987,0.17029451
9/1/1987,0.165931009
9/2/1987,0.164070305
9/3/1987,0.162929881
9/4/1987,0.161411961
9/8/1987,0.154830814
9/9/1987,0.157464273
9/10/1987,0.163033301
9/11/1987,0.164940468
9/14/1987,0.163014236
9/15/1987,0.158397779
9/16/1987,0.156901943
9/17/1987,0.158078886
9/18/1987,0.157484312
9/21/1987,0.150589114
9/22/1987,0.156955902
9/23/1987,0.16107792
9/24/1987,0.16196984
9/25/1987,0.162721762
9/28/1987,0.161944301
9/29/1987,0.161192443
9/30/1987,0.163332218
10/1/1987,0.170008404
10/2/1987,0.173964636
10/5/1987,0.176695316
10/6/1987,0.167208112
10/7/1987,0.165311569
10/8/1987,0.160093897
10/9/1987,0.158269862
10/12/1987,0.153829728
10/13/1987,0.156303327
10/14/1987,0.15050108
10/15/1987,0.143749327
10/16/1987,0.12918565
10/19/1987,0.090229417
10/20/1987,0.076676179
10/21/1987,0.092463068
10/22/1987,0.082219807
10/23/1987,0.077214857
10/26/1987,0.059166912
10/27/1987,0.060493763
10/28/1987,0.061746822
10/29/1987,0.073445816
10/30/1987,0.080021382
11/2/1987,0.082287597
11/3/1987,0.076815982
11/4/1987,0.077661761
11/5/1987,0.083000359
11/6/1987,0.080451168
11/9/1987,0.075971582
11/10/1987,0.072818315
11/11/1987,0.074884396
11/12/1987,0.079378082
11/13/1987,0.077370384
11/16/1987,0.076857904
11/17/1987,0.072808077
11/18/1987,0.074086
11/19/1987,0.070224015
11/20/1987,0.07
11/23/1987,0.070999031
11/24/1987,0.073822181
11/25/1987,0.074164083
11/27/1987,0.072486384
11/30/1987,0.066186082
12/1/1987,0.066219873
12/2/1987,0.066987511
12/3/1987,0.0621269
12/4/1987,0.059776406
12/7/1987,0.062260316
12/8/1987,0.065575689
12/9/1987,0.068521288
12/10/1987,0.067790777
12/11/1987,0.068575902
12/14/1987,0.074716437
12/15/1987,0.075545025
12/16/1987,0.079834258
12/17/1987,0.078618729
12/18/1987,0.083690049
12/21/1987,0.085069164
12/22/1987,0.084562074
12/23/1987,0.087285592
12/24/1987,0.08742365
12/28/1987,0.081449319
12/29/1987,0.083117972
12/30/1987,0.086284476
12/31/1987,0.085148897
1/4/1988,0.091208772
1/5/1988,0.093993343
1/6/1988,0.096161809
1/7/1988,0.099084126
1/8/1988,0.08674414
1/11/1988,0.087489871
1/12/1988,0.08402057
1/13/1988,0.083826325
1/14/1988,0.084354474
1/15/1988,0.088452309
1/18/1988,0.087566814
1/19/1988,0.086448999
1/20/1988,0.08038154
1/21/1988,0.080892938
1/22/1988,0.082379103
1/25/1988,0.085261074
1/26/1988,0.083279587
1/27/1988,0.083488827
1/28/1988,0.085884577
1/29/1988,0.087491634
2/1/1988,0.086925327
2/2/1988,0.087319908
2/3/1988,0.084688909
2/4/1988,0.085554299
2/5/1988,0.086244685
2/8/1988,0.086091862
2/9/1988,0.087242472
2/10/1988,0.090876445
2/11/1988,0.091677436
2/12/1988,0.092780114
2/16/1988,0.09459683
2/17/1988,0.094899695
2/18/1988,0.094836744
2/19/1988,0.096352984
2/22/1988,0.09995739
2/23/1988,0.101231826
2/24/1988,0.102638441
2/25/1988,0.100627029
2/26/1988,0.100462052
2/29/1988,0.102811037
3/1/1988,0.102805077
3/2/1988,0.105758796
3/3/1988,0.107431702
3/4/1988,0.108515148
3/7/1988,0.109830368
3/8/1988,0.11125814
3/9/1988,0.11325878
3/10/1988,0.109753023
3/11/1988,0.109082579
3/14/1988,0.110701444
3/15/1988,0.10959572
3/16/1988,0.11218326
3/17/1988,0.11319678
3/18/1988,0.11294695
3/21/1988,0.110282903
3/22/1988,0.111657593
3/23/1988,0.110702375
3/24/1988,0.10516865
3/25/1988,0.102899978
3/28/1988,0.10285235
3/29/1988,0.103834217
3/30/1988,0.101998679
3/31/1988,0.10333787
4/4/1988,0.101125111
4/5/1988,0.10288325
4/6/1988,0.107292662
4/7/1988,0.108179675
4/8/1988,0.110131815
4/11/1988,0.111375141
4/12/1988,0.111573212
4/13/1988,0.111926317
4/14/1988,0.103096816
4/15/1988,0.102936154
4/18/1988,0.103429634
4/19/1988,0.104389128
4/20/1988,0.102688777
4/21/1988,0.101661514
4/22/1988,0.103138551
4/25/1988,0.104423899
4/26/1988,0.107232089
4/27/1988,0.10779634
4/28/1988,0.107212361
4/29/1988,0.106229599
5/2/1988,0.10722595
5/3/1988,0.109955967
5/4/1988,0.109501394
5/5/1988,0.10834277
5/6/1988,0.107733007
5/9/1988,0.104996814
5/10/1988,0.10426456
5/11/1988,0.10005378
5/12/1988,0.101114067
5/13/1988,0.103634483
5/16/1988,0.104993663
5/17/1988,0.103895642
5/18/1988,0.099377399
5/19/1988,0.099447427
5/20/1988,0.098910324
5/23/1988,0.096307802
5/24/1988,0.098100125
5/25/1988,0.097868209
5/26/1988,0.098846835
5/27/1988,0.098532596
5/31/1988,0.102901873
6/1/1988,0.106855416
6/2/1988,0.106583242
6/3/1988,0.108461823
6/6/1988,0.110582241
6/7/1988,0.110606855
6/8/1988,0.114606212
6/9/1988,0.114305624
6/10/1988,0.116194314
6/13/1988,0.116761773
6/14/1988,0.118076429
6/15/1988,0.118495919
6/16/1988,0.116458442
6/17/1988,0.115745189
6/20/1988,0.114807605
6/21/1988,0.116806748
6/22/1988,0.119575373
6/23/1988,0.119690499
6/24/1988,0.120048795
6/27/1988,0.117184539
6/28/1988,0.121077709
6/29/1988,0.120556574
6/30/1988,0.122148703
7/1/1988,0.123350652
7/5/1988,0.125883183
7/6/1988,0.123948075
7/7/1988,0.122587727
7/8/1988,0.12098245
7/11/1988,0.120390857
7/12/1988,0.119813554
7/13/1988,0.120946187
7/14/1988,0.121666256
7/15/1988,0.121447017
7/18/1988,0.121814241
7/19/1988,0.117923568
7/20/1988,0.11725709
7/21/1988,0.113649269
7/22/1988,0.112970136
7/25/1988,0.112634686
7/26/1988,0.110296278
7/27/1988,0.107429997
7/28/1988,0.108459665
7/29/1988,0.112038071
8/1/1988,0.112384399
8/2/1988,0.111263283
8/3/1988,0.111922725
8/4/1988,0.112052525
8/5/1988,0.110469226
8/8/1988,0.110370971
8/9/1988,0.107246717
8/10/1988,0.101692888
8/11/1988,0.103995527
8/12/1988,0.102935533
8/15/1988,0.0985988
8/16/1988,0.101566876
8/17/1988,0.101872786
8/18/1988,0.102632837
8/19/1988,0.101763518
8/22/1988,0.098324588
8/23/1988,0.097988912
8/24/1988,0.100704333
8/25/1988,0.099035246
8/26/1988,0.099557917
8/29/1988,0.101636653
8/30/1988,0.101166025
8/31/1988,0.099557828
9/1/1988,0.096326477
9/2/1988,0.100042788
9/6/1988,0.100591242
9/7/1988,0.100778463
9/8/1988,0.101797397
9/9/1988,0.10475777
9/12/1988,0.104895081
9/13/1988,0.105223627
9/14/1988,0.106551862
9/15/1988,0.104667424
9/16/1988,0.106135281
9/19/1988,0.105492379
9/20/1988,0.106324999
9/21/1988,0.107527737
9/22/1988,0.108096204
9/23/1988,0.107126066
9/26/1988,0.105188458
9/27/1988,0.105104733
9/28/1988,0.106605363
9/29/1988,0.108736813
9/30/1988,0.10939353
10/3/1988,0.106252564
10/4/1988,0.105651554
10/5/1988,0.105136161
10/6/1988,0.105584541
10/7/1988,0.105302957
10/10/1988,0.10402855
10/11/1988,0.104849197
10/12/1988,0.10206117
10/13/1988,0.103881078
10/14/1988,0.104516822
10/17/1988,0.105011495
10/18/1988,0.106451196
10/19/1988,0.106451196
10/20/1988,0.110511005
10/21/1988,0.10974512
10/24/1988,0.108120984
10/25/1988,0.106896801
10/26/1988,0.105631408
10/27/1988,0.103151592
10/28/1988,0.103867754
10/31/1988,0.103743035
11/1/1988,0.103523419
11/2/1988,0.102835612
11/3/1988,0.103113364
11/4/1988,0.102296739
11/7/1988,0.099679789
11/8/1988,0.102483906
11/9/1988,0.102183084
11/10/1988,0.101923936
11/11/1988,0.097177008
11/14/1988,0.096849713
11/15/1988,0.095875219
11/16/1988,0.092932317
11/17/1988,0.093695884
11/18/1988,0.094056667
11/21/1988,0.090995351
11/22/1988,0.091589715
11/23/1988,0.094755086
11/25/1988,0.093088837
11/28/1988,0.093397779
11/29/1988,0.094720019
11/30/1988,0.097003454
12/1/1988,0.099463161
12/2/1988,0.09979407
12/5/1988,0.101236178
12/6/1988,0.102594939
12/7/1988,0.101209434
12/8/1988,0.100090999
12/9/1988,0.099986186
12/12/1988,0.099188838
12/13/1988,0.098197591
12/14/1988,0.098907004
12/15/1988,0.09977527
12/16/1988,0.102560052
12/19/1988,0.104180833
12/20/1988,0.103806613
12/21/1988,0.103314493
12/22/1988,0.103432785
12/23/1988,0.104438948
12/27/1988,0.103975066
12/28/1988,0.103868259
12/29/1988,0.105706831
12/30/1988,0.106580355
1/3/1989,0.103234132
1/4/1989,0.106704334
1/5/1989,0.106614195
1/6/1989,0.106656248
1/9/1989,0.106812447
1/10/1989,0.106108991
1/11/1989,0.106744212
1/12/1989,0.108433173
1/13/1989,0.108554334
1/16/1989,0.108675546
1/17/1989,0.106116332
1/18/1989,0.107979924
1/19/1989,0.110307016
1/20/1989,0.110001575
1/23/1989,0.107421119
1/24/1989,0.109796134
1/25/1989,0.111484127
1/26/1989,0.114474472
1/27/1989,0.113914531
1/30/1989,0.115453714
1/31/1989,0.117559287
2/1/1989,0.119954975
2/2/1989,0.121859035
2/3/1989,0.122000237
2/6/1989,0.121345189
2/7/1989,0.12466278
2/8/1989,0.122059904
2/9/1989,0.120312979
2/10/1989,0.116506373
2/13/1989,0.116129945
2/14/1989,0.116411814
2/15/1989,0.118650608
2/16/1989,0.119169747
2/17/1989,0.120038972
2/21/1989,0.119605967
2/22/1989,0.11654224
2/23/1989,0.117433128
2/24/1989,0.115065188
2/27/1989,0.114098995
2/28/1989,0.114067947
3/1/1989,0.113832119
3/2/1989,0.116138522
3/3/1989,0.116583131
3/6/1989,0.118703798
3/7/1989,0.117684545
3/8/1989,0.117123552
3/9/1989,0.115985363
3/10/1989,0.115541057
3/13/1989,0.116646546
3/14/1989,0.115987622
3/15/1989,0.116000148
3/16/1989,0.118215443
3/17/1989,0.111740394
3/20/1989,0.109118943
3/21/1989,0.111745675
3/22/1989,0.109965507
3/23/1989,0.110513534
3/27/1989,0.11064174
3/28/1989,0.11170451
3/29/1989,0.113330839
3/30/1989,0.114598049
3/31/1989,0.116469
4/3/1989,0.116418879
4/4/1989,0.116049258
4/5/1989,0.116743536
4/6/1989,0.116881554
4/7/1989,0.11964352
4/10/1989,0.120754859
4/11/1989,0.122841087
4/12/1989,0.124925859
4/13/1989,0.124017453
4/14/1989,0.127637838
4/17/1989,0.127585363
4/18/1989,0.130522738
4/19/1989,0.132167293
4/20/1989,0.131606764
4/21/1989,0.133218149
4/24/1989,0.132487949
4/25/1989,0.131051607
4/26/1989,0.131064889
4/27/1989,0.134147996
4/28/1989,0.135357921
5/1/1989,0.135736033
5/2/1989,0.135729265
5/3/1989,0.136865176
5/4/1989,0.137557692
5/5/1989,0.139388665
5/8/1989,0.138840526
5/9/1989,0.138355028
5/10/1989,0.138805553
5/11/1989,0.139489274
5/12/1989,0.144478989
5/15/1989,0.146906101
5/16/1989,0.146005938
5/17/1989,0.149476331
5/18/1989,0.149944489
5/19/1989,0.152146843
5/22/1989,0.15180334
5/23/1989,0.149308674
5/24/1989,0.15123684
5/25/1989,0.152456801
5/26/1989,0.154741793
5/30/1989,0.153522243
5/31/1989,0.154895098
6/1/1989,0.156404013
6/2/1989,0.159596076
6/5/1989,0.15316211
6/6/1989,0.154590394
6/7/1989,0.162500359
6/8/1989,0.161776089
6/9/1989,0.160898593
6/12/1989,0.160611805
6/13/1989,0.157592056
6/14/1989,0.15776671
6/15/1989,0.152560373
6/16/1989,0.152166613
6/19/1989,0.151408696
6/20/1989,0.14963273
6/21/1989,0.149448399
6/22/1989,0.151304897
6/23/1989,0.154213775
6/26/1989,0.153285311
6/27/1989,0.153744551
6/28/1989,0.149626695
6/29/1989,0.143530184
6/30/1989,0.140496736
7/3/1989,0.141705384
7/5/1989,0.142946823
7/6/1989,0.144754732
7/7/1989,0.147417439
7/10/1989,0.147065741
7/11/1989,0.147922858
7/12/1989,0.149233396
7/13/1989,0.150096796
7/14/1989,0.152062801
7/17/1989,0.153305786
7/18/1989,0.149934607
7/19/1989,0.153090984
7/20/1989,0.149486061
7/21/1989,0.14916032
7/24/1989,0.145269765
7/25/1989,0.145130152
7/26/1989,0.147753476
7/27/1989,0.151780014
7/28/1989,0.152336467
7/31/1989,0.153951693
8/1/1989,0.151882497
8/2/1989,0.151889618
8/3/1989,0.154344517
8/4/1989,0.155178969
8/7/1989,0.160401125
8/8/1989,0.16182359
8/9/1989,0.159054494
8/10/1989,0.158426587
8/11/1989,0.156801655
8/14/1989,0.154634181
8/15/1989,0.15616029
8/16/1989,0.154713491
8/17/1989,0.156556774
8/18/1989,0.157382483
8/21/1989,0.153700634
8/22/1989,0.155422887
8/23/1989,0.158460858
8/24/1989,0.16269396
8/25/1989,0.163321428
8/28/1989,0.164268133
8/29/1989,0.162547265
8/30/1989,0.164170511
8/31/1989,0.165067755
9/1/1989,0.167313212
9/5/1989,0.167410529
9/6/1989,0.164550212
9/7/1989,0.16385243
9/8/1989,0.166007996
9/11/1989,0.166462814
9/12/1989,0.168501028
9/13/1989,0.168936705
9/14/1989,0.165619868
9/15/1989,0.164949679
9/18/1989,0.164637545
9/19/1989,0.164912247
9/20/1989,0.165462109
9/21/1989,0.165983129
9/22/1989,0.167824446
9/25/1989,0.167824446
9/26/1989,0.167794456
9/27/1989,0.167697016
9/28/1989,0.171361102
9/29/1989,0.171573172
10/2/1989,0.174180232
10/3/1989,0.175134707
10/4/1989,0.178450032
10/5/1989,0.179748429
10/6/1989,0.183882618
10/9/1989,0.187616682
10/10/1989,0.186507396
10/11/1989,0.184927394
10/12/1989,0.184077808
10/13/1989,0.168569571
10/16/1989,0.168989769
10/17/1989,0.167938002
10/18/1989,0.171353003
10/19/1989,0.178924995
10/20/1989,0.178183118
10/23/1989,0.174651063
10/24/1989,0.170703942
10/25/1989,0.170613376
10/26/1989,0.164486473
10/27/1989,0.159723477
10/30/1989,0.160066515
10/31/1989,0.165239508
11/1/1989,0.166271247
11/2/1989,0.16052312
11/3/1989,0.159945245
11/6/1989,0.154293812
11/7/1989,0.157828758
11/8/1989,0.161773572
11/9/1989,0.162184666
11/10/1989,0.164948392
11/13/1989,0.165281959
11/14/1989,0.163226632
11/15/1989,0.164664469
11/16/1989,0.163709114
11/17/1989,0.165082598
11/20/1989,0.166246753
11/21/1989,0.165271963
11/22/1989,0.166555507
11/24/1989,0.168357929
11/27/1989,0.166575765
11/28/1989,0.166486391
11/29/1989,0.166352341
11/30/1989,0.167766571
12/1/1989,0.169067167
12/4/1989,0.171175674
12/5/1989,0.172059023
12/6/1989,0.167290233
12/7/1989,0.168200737
12/8/1989,0.167093186
12/11/1989,0.161484262
12/12/1989,0.157877223
12/13/1989,0.158029459
12/14/1989,0.155774059
12/15/1989,0.152584495
12/18/1989,0.147895955
12/19/1989,0.1483659
12/20/1989,0.151246319
12/21/1989,0.155494983
12/22/1989,0.157501329
12/26/1989,0.157486862
12/27/1989,0.163218514
12/28/1989,0.163225887
12/29/1989,0.166548165
1/2/1990,0.172337002
1/3/1990,0.169877478
