Date,Open,High,Low,Close,Adj Close,Volume
2/11/2010,0.406875,0.434896,0.405573,0.432552,0.431471,3456000
2/12/2010,0.420781,0.438073,0.418333,0.434323,0.433238,8601600
2/16/2010,0.444531,0.452188,0.437552,0.451146,0.450019,9619200
2/17/2010,0.457188,0.458906,0.450313,0.458802,0.457656,19180800
2/18/2010,0.458333,0.47026,0.455573,0.4675,0.466332,38860800
2/19/2010,0.464323,0.473594,0.460781,0.4675,0.466332,46483200
2/22/2010,0.473021,0.473021,0.458958,0.464219,0.463059,25497600
2/23/2010,0.461667,0.464167,0.439948,0.446094,0.444979,41126400
2/24/2010,0.453958,0.464844,0.45151,0.459583,0.458435,35308800
2/25/2010,0.444896,0.462448,0.43599,0.459323,0.458175,45619200
2/26/2010,0.457969,0.466979,0.453438,0.465052,0.46389,28800000
3/1/2010,0.470938,0.486979,0.470938,0.485,0.483788,14227200
3/2/2010,0.489271,0.498438,0.486615,0.487917,0.486698,24211200
3/3/2010,0.493385,0.497656,0.485885,0.490625,0.489399,23980800
3/4/2010,0.492344,0.496719,0.484688,0.496042,0.494802,14726400
3/5/2010,0.506615,0.52026,0.503906,0.517969,0.516675,13440000
3/8/2010,0.518438,0.524479,0.518438,0.520729,0.519428,12672000
3/9/2010,0.517865,0.538073,0.517448,0.529948,0.528624,23212800
3/10/2010,0.530677,0.546146,0.530313,0.542917,0.54156,20044800
3/11/2010,0.539635,0.548698,0.536042,0.547917,0.546548,26956800
3/12/2010,0.553958,0.553958,0.542865,0.549167,0.547795,18067200
3/15/2010,0.545521,0.549219,0.533854,0.545469,0.544106,21196800
3/16/2010,0.550833,0.557344,0.545104,0.555781,0.554392,23289600
3/17/2010,0.557344,0.567552,0.555,0.559635,0.558237,19910400
3/18/2010,0.561563,0.567083,0.557865,0.565313,0.5639,26092800
3/19/2010,0.555313,0.57151,0.549375,0.555313,0.553925,20025600
3/22/2010,0.548802,0.576979,0.546719,0.570313,0.568888,29395200
3/23/2010,0.574219,0.58349,0.565313,0.58224,0.580785,27667200
3/24/2010,0.578125,0.579375,0.570313,0.573958,0.572524,44620800
3/25/2010,0.587969,0.594115,0.569896,0.570365,0.56894,46963200
3/26/2010,0.57849,0.584323,0.564323,0.573333,0.5719,42144000
3/29/2010,0.581979,0.587135,0.576927,0.581198,0.579746,19027200
3/30/2010,0.58599,0.592344,0.575365,0.587292,0.585824,19948800
3/31/2010,0.580729,0.588542,0.575365,0.579375,0.577927,29779200
4/1/2010,0.585833,0.597031,0.56526,0.578229,0.576784,58310400
4/5/2010,0.582448,0.598438,0.578125,0.594948,0.593461,33792000
4/6/2010,0.590417,0.604896,0.586667,0.599479,0.597981,29356800
4/7/2010,0.597448,0.603958,0.585677,0.596094,0.594605,53126400
4/8/2010,0.590052,0.601719,0.581042,0.598229,0.596734,34828800
4/9/2010,0.600208,0.610469,0.595573,0.60901,0.607488,29049600
4/12/2010,0.611094,0.616146,0.607083,0.611458,0.60993,24403200
4/13/2010,0.609479,0.621667,0.603958,0.620677,0.619126,33619200
4/14/2010,0.629531,0.643073,0.628229,0.642552,0.640946,30547200
4/15/2010,0.641875,0.653542,0.641302,0.651146,0.649519,22886400
4/16/2010,0.644271,0.650573,0.615885,0.627969,0.6264,64742400
4/19/2010,0.622083,0.632708,0.604167,0.626979,0.625412,56371200
4/20/2010,0.636719,0.640625,0.624792,0.63625,0.63466,28051200
4/21/2010,0.649167,0.652969,0.635417,0.647448,0.64583,41990400
4/22/2010,0.628542,0.659219,0.617813,0.657031,0.655389,61420800
4/23/2010,0.657656,0.667813,0.649896,0.665729,0.664065,41184000
4/26/2010,0.666198,0.671198,0.657552,0.660781,0.65913,40262400
4/27/2010,0.654375,0.661354,0.614583,0.62,0.618451,66873600
4/28/2010,0.629531,0.630156,0.606406,0.621458,0.619905,62534400
4/29/2010,0.630104,0.656302,0.630052,0.653177,0.651545,42374400
4/30/2010,0.652188,0.65526,0.613073,0.614688,0.613152,44256000
5/3/2010,0.621875,0.649063,0.621719,0.639792,0.638193,26304000
5/4/2010,0.615573,0.615625,0.569323,0.583229,0.581772,68620800
5/5/2010,0.564948,0.583906,0.554167,0.573646,0.572213,69254400
5/6/2010,0.561823,0.578021,0.354167,0.517448,0.516155,108902400
5/7/2010,0.50375,0.522552,0.446406,0.479792,0.478593,124128000
5/10/2010,0.540365,0.552969,0.537396,0.551354,0.549976,94636800
5/11/2010,0.535781,0.572917,0.532656,0.55099,0.549613,73516800
5/12/2010,0.558542,0.581875,0.556458,0.580677,0.579226,54278400
5/13/2010,0.575104,0.587188,0.550938,0.554427,0.553042,52780800
5/14/2010,0.540833,0.541563,0.502604,0.520313,0.519013,77088000
5/17/2010,0.525365,0.533177,0.49375,0.527344,0.526026,68428800
5/18/2010,0.540208,0.543229,0.497917,0.507188,0.505921,95308800
5/19/2010,0.498438,0.510417,0.476198,0.493802,0.492568,118886400
5/20/2010,0.463906,0.46724,0.434635,0.443854,0.442745,136492800
5/21/2010,0.416823,0.461094,0.412396,0.447292,0.446174,117158400
5/24/2010,0.44974,0.466406,0.445781,0.45099,0.449863,77510400
5/25/2010,0.4175,0.449219,0.404167,0.447813,0.446694,86323200
5/26/2010,0.45474,0.473438,0.430625,0.433958,0.432874,104160000
5/27/2010,0.462865,0.482135,0.459115,0.480938,0.479736,86611200
5/28/2010,0.484115,0.485469,0.460938,0.474219,0.473034,83347200
6/1/2010,0.469219,0.493438,0.458333,0.461094,0.459942,101356800
6/2/2010,0.46875,0.493542,0.45875,0.493542,0.492309,56716800
6/3/2010,0.497188,0.509167,0.487813,0.506354,0.505089,57427200
6/4/2010,0.474583,0.49349,0.449688,0.456354,0.455214,122976000
6/7/2010,0.460781,0.465833,0.429167,0.429896,0.428822,84364800
6/8/2010,0.432969,0.435833,0.410469,0.4275,0.426432,132960000
6/9/2010,0.436146,0.448385,0.413281,0.418073,0.417028,114720000
6/10/2010,0.432656,0.453646,0.429115,0.45276,0.451629,77760000
6/11/2010,0.438698,0.466406,0.438698,0.464583,0.463422,62668800
6/14/2010,0.478385,0.487552,0.462969,0.464844,0.463682,113702400
6/15/2010,0.472552,0.504219,0.471146,0.498802,0.497556,100051200
6/16/2010,0.498385,0.515625,0.495938,0.508854,0.507582,79180800
6/17/2010,0.516823,0.517604,0.500729,0.513958,0.512674,81523200
6/18/2010,0.516615,0.525729,0.510208,0.515365,0.514077,69792000
