Date,Open,High,Low,Close,Adj Close,Volume
1998-01-20,77.812500,78.843750,77.406250,78.812500,46.740856,1744600
1998-01-21,78.093750,78.375000,77.281250,77.843750,46.166306,1839600
1998-01-22,77.187500,77.859375,76.937500,77.187500,45.777134,1662600
1998-01-23,77.500000,77.750000,76.312500,77.000000,45.665947,1693700
1998-01-26,77.375000,77.671875,76.937500,77.312500,45.851242,1172800
1998-01-27,77.125000,78.562500,77.078125,78.218750,46.388729,1454500
1998-01-28,78.375000,79.234375,78.218750,79.125000,46.926174,1181200
1998-01-29,79.062500,80.250000,78.890625,79.406250,47.092972,1468500
1998-01-30,79.937500,79.937500,78.968750,79.234375,46.991043,1095600
1998-02-02,80.625000,81.312500,80.406250,81.015625,48.047424,955600
1998-02-03,81.000000,81.671875,80.656250,81.656250,48.427425,619400
1998-02-04,81.218750,81.656250,80.812500,81.218750,48.167885,753200
1998-02-05,81.812500,81.906250,80.734375,81.234375,48.177147,1067600
1998-02-06,81.500000,82.171875,81.359375,82.109375,48.696140,1069700
1998-02-09,82.093750,82.250000,81.437500,81.781250,48.501518,515900
1998-02-10,82.031250,83.343750,81.921875,83.156250,49.316975,892100
1998-02-11,82.968750,83.390625,82.843750,83.156250,49.316975,515000
1998-02-12,82.734375,84.109375,82.375000,83.687500,49.632019,1065000
1998-02-13,83.343750,83.843750,83.171875,83.640625,49.604214,596700
1998-02-17,84.312500,84.718750,83.890625,84.062500,49.854469,840600
1998-02-18,84.078125,84.703125,83.843750,84.625000,50.188026,773000
1998-02-19,84.640625,84.703125,83.828125,83.828125,49.715420,804800
1998-02-20,84.078125,84.468750,83.312500,84.281250,49.984154,540600
1998-02-23,85.000000,85.000000,83.968750,84.250000,49.965645,639200
1998-02-24,84.125000,84.406250,83.531250,84.000000,49.817383,702700
1998-02-25,84.250000,85.156250,84.078125,84.687500,50.225109,687400
1998-02-26,84.609375,85.218750,84.406250,85.156250,50.503098,439800
1998-02-27,85.109375,85.953125,84.890625,85.593750,50.762562,451300
1998-03-02,85.750000,85.859375,85.281250,85.718750,50.836735,1062800
1998-03-03,85.218750,86.125000,85.187500,86.109375,51.068382,596600
1998-03-04,85.625000,85.875000,85.109375,85.531250,50.725513,691700
1998-03-05,84.500000,85.265625,84.218750,84.781250,50.280685,778300
1998-03-06,85.093750,86.031250,85.093750,86.031250,51.022057,933100
1998-03-09,85.625000,86.578125,85.593750,85.875000,50.929302,685300
1998-03-10,86.375000,86.750000,86.156250,86.718750,51.429779,563700
1998-03-11,86.937500,87.234375,86.734375,87.000000,51.596565,406600
1998-03-12,86.937500,87.062500,86.312500,86.890625,51.531712,576700
1998-03-13,87.187500,87.250000,86.093750,86.156250,51.096180,458900
1998-03-16,86.562500,87.468750,86.343750,87.468750,51.874569,733000
1998-03-17,87.281250,87.781250,87.078125,87.765625,52.050655,499900
1998-03-18,87.593750,88.015625,87.281250,87.984375,52.180378,410900
1998-03-19,88.000000,88.296875,87.843750,88.234375,52.328613,730000
1998-03-20,88.562500,89.406250,88.281250,89.156250,52.875332,754300
1998-03-23,89.187500,89.187500,88.390625,88.484375,52.476906,551600
1998-03-24,88.968750,89.859375,88.921875,89.437500,53.042118,470300
1998-03-25,90.062500,90.062500,88.250000,88.875000,52.708572,966200
1998-03-26,88.843750,89.296875,88.515625,88.625000,52.560291,412800
1998-03-27,89.343750,89.406250,87.875000,88.265625,52.347126,584100
1998-03-30,88.281250,88.562500,87.687500,88.156250,52.282284,562400
1998-03-31,88.468750,89.312500,88.062500,88.187500,52.300861,620000
1998-04-01,88.359375,89.203125,87.718750,88.937500,52.745655,373700
1998-04-02,88.906250,90.250000,88.828125,90.156250,53.468399,440600
1998-04-03,90.250000,90.578125,89.812500,90.093750,53.431324,493300
1998-04-06,90.875000,91.250000,90.343750,90.375000,53.598125,610500
1998-04-07,90.375000,90.390625,89.250000,89.890625,53.310875,707300
1998-04-08,90.062500,90.062500,88.828125,89.281250,52.949482,949500
1998-04-09,89.656250,90.468750,89.625000,90.375000,53.598125,451700
1998-04-13,90.734375,90.734375,89.562500,90.343750,53.579609,337900
1998-04-14,90.531250,91.515625,90.531250,91.437500,54.228264,451500
1998-04-15,91.656250,92.015625,91.203125,92.015625,54.571117,261800
1998-04-16,91.703125,91.703125,90.796875,91.062500,54.005829,232800
1998-04-17,90.734375,91.750000,90.578125,91.703125,54.589680,382900
1998-04-20,91.593750,91.656250,91.000000,91.296875,54.347801,299400
1998-04-21,91.250000,91.921875,90.968750,91.906250,54.710560,372000
1998-04-22,91.859375,92.109375,91.687500,91.843750,54.673332,503400
1998-04-23,91.718750,92.031250,91.109375,91.312500,54.357132,597700
1998-04-24,91.218750,91.562500,90.062500,90.546875,53.901352,820200
1998-04-27,89.437500,89.875000,88.390625,89.250000,53.129303,1916800
1998-04-28,90.031250,90.125000,88.656250,88.984375,52.971218,437200
1998-04-29,89.281250,89.953125,88.921875,89.421875,53.231640,298700
1998-04-30,90.328125,91.312500,90.218750,90.875000,54.096653,443100
1998-05-01,91.093750,91.656250,90.812500,91.656250,54.561733,338300
1998-05-04,91.984375,92.578125,91.812500,91.812500,54.654743,542500
1998-05-05,91.500000,91.859375,90.968750,91.484375,54.459412,325600
1998-05-06,91.843750,91.859375,90.281250,90.281250,53.743225,665500
1998-05-07,90.625000,90.625000,89.718750,89.734375,53.417713,593100
1998-05-08,89.750000,90.984375,89.687500,90.937500,54.133900,638100
1998-05-11,91.281250,91.843750,90.687500,90.921875,54.124580,703100
1998-05-12,90.906250,91.921875,90.609375,91.921875,54.719864,479000
1998-05-13,91.906250,92.359375,91.625000,92.250000,54.915150,399400
1998-05-14,91.562500,92.296875,91.343750,91.812500,54.654743,622900
1998-05-15,91.875000,91.875000,90.796875,90.796875,54.103230,280900
1998-05-18,90.875000,91.328125,90.000000,90.531250,53.944885,249200
1998-05-19,91.125000,91.312500,90.375000,90.562500,53.963551,482100
1998-05-20,91.250000,91.875000,90.640625,91.781250,54.689793,304400
1998-05-21,91.937500,92.171875,91.109375,91.375000,54.447620,530600
1998-05-22,91.593750,91.593750,90.937500,91.234375,54.363876,219000
1998-05-26,91.734375,91.843750,89.656250,89.656250,53.423553,561300
1998-05-27,89.000000,89.859375,87.937500,89.656250,53.423553,1041100
1998-05-28,89.750000,90.093750,89.187500,89.984375,53.619038,367700
1998-05-29,90.281250,90.421875,88.843750,88.843750,52.939335,232400
1998-06-01,88.625000,89.859375,88.593750,89.406250,53.274559,445800
1998-06-02,89.734375,89.875000,88.781250,88.953125,53.004562,391600
1998-06-03,89.375000,89.406250,87.812500,87.843750,52.343525,473100
1998-06-04,87.875000,88.953125,87.531250,88.890625,52.967361,636200
1998-06-05,89.468750,90.859375,89.000000,90.859375,54.140461,1014000
1998-06-08,90.750000,91.250000,90.484375,90.921875,54.177685,467900
1998-06-09,90.812500,91.046875,90.359375,90.734375,54.065956,180100
1998-06-10,90.281250,91.125000,89.578125,89.750000,53.479393,531300
1998-06-11,90.031250,90.140625,88.125000,88.125000,52.511093,529200
1998-06-12,88.187500,88.625000,86.875000,88.562500,52.771793,909200
1998-06-15,87.562500,87.937500,85.953125,86.000000,51.244854,617400
1998-06-16,86.812500,86.937500,85.937500,86.796875,51.719685,796500
1998-06-17,87.781250,89.171875,87.562500,88.656250,52.827698,895100
1998-06-18,88.437500,88.718750,88.093750,88.312500,52.622776,219000
1998-06-19,88.406250,88.546875,86.859375,87.078125,51.999187,506100
1998-06-22,87.187500,87.703125,86.796875,87.171875,52.055161,161500
1998-06-23,87.656250,88.421875,87.656250,88.375000,52.773621,201600
1998-06-24,88.500000,89.437500,87.859375,89.296875,53.324108,353100
1998-06-25,89.875000,90.296875,89.140625,89.687500,53.557400,420200
1998-06-26,89.593750,89.937500,89.343750,89.687500,53.557400,150400
1998-06-29,90.187500,90.656250,90.000000,90.125000,53.818653,297700
1998-06-30,89.906250,90.156250,89.359375,89.687500,53.557400,395600
1998-07-01,90.375000,90.671875,89.890625,90.593750,54.098522,347100
1998-07-02,90.343750,90.578125,90.140625,90.296875,53.921234,263900
1998-07-06,90.312500,91.250000,90.031250,91.250000,54.490410,166500
1998-07-07,91.171875,91.562500,90.718750,91.109375,54.406441,155700
1998-07-08,91.187500,91.984375,91.109375,91.953125,54.910305,146900
1998-07-09,91.375000,91.906250,90.468750,90.875000,54.266476,151500
1998-07-10,91.031250,91.468750,90.343750,91.234375,54.481083,127800
1998-07-13,91.375000,91.921875,90.796875,90.984375,54.331795,164400
1998-07-14,91.484375,92.671875,91.484375,92.437500,55.199562,276000
1998-07-15,93.000000,93.156250,92.281250,92.500000,55.236897,367900
1998-07-16,92.437500,93.406250,92.093750,93.265625,55.694073,356100
1998-07-17,93.437500,93.625000,93.093750,93.328125,55.731434,222100
1998-07-20,93.546875,93.578125,92.578125,93.125000,55.610077,234900
1998-07-21,93.578125,93.578125,91.750000,91.750000,54.789036,389800
1998-07-22,91.500000,91.750000,90.828125,91.406250,54.583759,229900
1998-07-23,91.171875,91.437500,89.203125,89.359375,53.361439,297000
1998-07-24,90.078125,90.078125,88.531250,89.437500,53.408062,424800
1998-07-27,88.968750,90.343750,88.531250,90.250000,53.893291,382900
1998-07-28,90.093750,90.093750,88.015625,89.218750,53.277466,557300
1998-07-29,89.812500,90.000000,88.828125,89.015625,53.156162,330400
1998-07-30,89.875000,90.375000,89.578125,90.234375,53.883923,533300
1998-07-31,90.125000,90.375000,88.156250,88.531250,52.866882,234400
1998-08-03,88.625000,88.921875,87.781250,87.812500,52.437725,429300
1998-08-04,88.625000,88.625000,84.875000,84.937500,50.720932,947200
1998-08-05,85.437500,85.921875,83.531250,85.656250,51.150116,1456000
1998-08-06,84.968750,86.234375,84.968750,85.656250,51.150116,571600
1998-08-07,86.281250,87.234375,85.500000,86.156250,51.448704,698900
1998-08-10,86.000000,86.406250,85.140625,85.781250,51.224712,233900
1998-08-11,84.250000,84.812500,83.062500,84.375000,50.384995,1034100
1998-08-12,85.218750,85.781250,84.718750,85.687500,51.168732,592000
1998-08-13,85.343750,86.218750,84.281250,84.281250,50.328999,651900
1998-08-14,85.625000,85.687500,83.781250,84.312500,50.347710,731000
1998-08-17,84.093750,85.968750,83.687500,85.750000,51.206081,948800
1998-08-18,86.218750,87.671875,86.031250,87.375000,52.176422,566000
1998-08-19,87.906250,87.906250,86.781250,86.968750,51.933826,324700
